ts,key,key size,val_size,tntid,op,ttl
43,z44uy84y44444G_DxnSn44M4444yyo4F44444AHU444=,44,551,1945,get,0
43,z44uy84G444444brJydK4464444yxA4444==,36,503,1945,get,0
44,z44uy84y44444u8GmPNF44i444444sH6e484u84444nF44CgHgiImwlo44d4y844443ugAwwiOG444==,80,383,1945,get,0
44,z44uy84yGu3VlB_WM44K4uN44448vqhJM5v0HPHP3PMtHbGX3Jn73zY93JvOvqwYvJGrM5G444==,76,30,1945,get,0
44,z44uy84G444444hh7_Nn44M4444F444=,32,311,1945,get,0
44,z44uy84G444444bOIu4n44M4444y444=,32,599,1945,get,0
44,z44uy84y444444Mxvoin44M4444Gyo4F44444AIc444=,44,311,1945,get,0
45,z44uy84yGbOkW5KVS4GF44i444444siVN484u84444nF44Cg2wyH9hgouid4y84444wFV444,72,311,1945,get,0
45,z44uy84G444444b1fL8K4464444yiOG444==,36,359,1945,get,0
45,z44uy84y444442CRcQGF44i444444sTro884u84444nF44CgTH7S2kfi48d4y84444wbV844,72,479,1945,get,0
46,z44uy84G444444bQT2Sn44M4444y444=,32,359,1945,get,0
47,z44uy84yzPhuw06Vo44F44i444444lX-0484u84444CF44Ci5CQSpLc844d4y84444wFV444,72,30,1945,get,0
47,z44uy84yzbduvXHq444F44i444444VaPki84u84444nF44CT0Hr19IW844d4y84444wHq444,72,311,1945,get,0
47,z44uy84y444444ckYxVK4464444yiAnK4uN44448vJn0HqnOvbIATzgPHbvtMqGtv5ICHcVLHt3AMJ3PTbMn4yn4444y444=,96,335,1945,get,0
59,z44uy84y44444U4_18iF44i444444sgP-i84u84444nF44CgibMCfYR84id4y84444wHq444,72,479,1945,get,0
59,z44uy84G444444bOfM6K4464444yIIv444==,36,455,1945,get,0
59,z44uy84y44444ul_ySOF44i444444sFRYi84u8444uvF44CgHpXiDIm444d4y84444whgo44,72,335,1945,get,0
60,z44uy84G444444bOIu4n44M4444y444=,32,599,1945,get,0
60,z44uy84y44444uWSU24F44i444444lELFi84u84444nF44Cidfo-Zkmi44d4y84444wwg444,72,335,1945,get,0
60,z44uy84y444444bN1b4n44M4444yyo4F44444Agx444=,44,479,1945,get,0
60,z44uy84y44444w8HlvoF44i444444lAMHo84u84444nF44CHdweP8EV444d4y84444wFV444,72,383,1945,get,0
60,z44uy84yzitD1MtI444n44M4444w444=,32,335,1945,get,0
60,z44uy84yzcpZzqGWO4Gn44M4444yyo4F44444CAT444=,44,431,1945,get,0
